tag_id,subloc_sequence,loc_code,detection_counts,dwell_times
989.001040932683,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, nan]","['402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '402', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '402', '402', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '44']","[6, 3, 6, 3, 3, 3, 3, 6, 9, 3, 6, 6, 3, 3, 3, 3, 3, 3, 3, 9, 9, 8, 4, 4, 12, 4, 12, 4, 12, 12, 3, 10, 8, 4, 4, 8, 4, 4, 4, 8, 4, 4, 8, 4, 8, 4, 12, 8, 2, 2, 6, 8, 2, 2, 8, 6, 2, 42, 2, 10, 1, 10, 2, 6, 1, 25, 6, 8, 2, 2, 2, 9, 3, 27, 6, 12, 48, 12, 39, 12, 6, 12, 3, 9, 9, 3, 15, 15, 3, 12, 6, 4, 12, 2, 46, 2, 4, 4, 212, 2, 4, 4, 297, 7, 21, 14, 49, 12, 90, 12, 6, 33, 30, 6, 13, 6, 5, 15, 20, 9, 8, 3]","[84555.17, 0.0, 52320.61, 0.0, 0.0, 0.0, 0.0, 32199.73, 54003.58, 0.0, 788.29, 32473.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 117487.66, 88503.13, 261171.37, 0.0, 0.0, 290410.58, 0.0, 4855.04, 0.0, 143172.44, 416382.54, 0.0, 37314.74, 29087.37, 0.0, 0.0, 1262.31, 0.0, 0.0, 0.0, 21497.48, 0.0, 0.0, 83171.93, 0.0, 32886.51, 0.0, 37939.75, 48176.2, 0.0, 0.0, 3772.91, 83990.81, 0.0, 0.0, 1887.92, 16591.55, 0.0, 140092.04, 1636.76, 117991.82, 0.0, 23559.64, 27273.72, 55379.83, 0.0, 209380.32, 936.71, 2480.06, 0.0, 0.0, 0.0, 58168.78, 0.0, 31554.95, 4884.53, 2466.26, 49364.05, 3147.62, 33202.53, 8823.62, 653.07, 40209.82, 0.0, 1489.18, 2410.61, 0.0, 3101.96, 13230.79, 0.0, 8321.35, 73634.66, 1618.09, 5099.98, 0.0, 770446.56, 0.0, 66665.46, 804.61, 1263150.95, 0.0, 729.84, 1457.71, 1564013.12, 0.0, 88542.95, 94333.99, 157130.67, 10143.44, 27678.1, 445.38, 0.0, 1643575.84, 6079.32, 0.0, 326786.49, 0.0, 0.0, 39039.06, 42134.07, 44730.09, 130.91, 0.0]"
989.001040932695,"[0.0, 1.0, 0.0]","['402', '401', '402']","[4, 4, 5]","[0.0, 143.8, 0.0]"
989.001040932698,"[nan, 1.0, 0.0]","['44', '401', '402']","[11015, 6, 3]","[4852001.34, 14.75, 0.0]"
989.001040932709,"[0.0, 1.0]","['402', '401']","[3, 10]","[0.0, 1325.02]"
989.001040932717,[1.0],['401'],[2],[0.0]
989.001040932722,"[0.0, 1.0]","['402', '401']","[32, 8]","[80428.33, 0.0]"
989.001040932736,"[0.0, nan]","['402', '44']","[5, 44]","[0.0, 1859.72]"
989.001040932737,[1.0],['401'],[2],[0.0]
989.001040932742,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '402', '402', '401', '402', '401', '402', '401', '402', '401', '402', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401', '402', '401']","[33, 3, 36, 3, 39, 3, 3, 6, 9, 6, 9, 9, 6, 12, 6, 3, 18, 3, 12, 12, 18, 6, 36, 3, 6, 3, 24, 4, 24, 12, 4, 4, 8, 4, 4, 8, 12, 8, 3, 6, 28, 4, 4, 4, 8, 2, 1, 2, 4, 2, 49, 14, 35, 35, 7, 20, 12, 6, 6, 6, 6, 18, 6, 12, 12, 60, 18, 18, 36, 6, 12, 6, 6, 6, 5, 107, 6, 18, 36, 33, 3, 25, 216, 4, 1, 2, 60, 3, 140]","[411931.49, 0.0, 159176.56, 0.0, 85011.83, 0.0, 0.0, 42.53, 990.06, 17530.03, 6468.89, 1376.44, 2027.89, 67256.0, 3001.21, 0.0, 15365.33, 0.0, 49610.2, 7210.07, 80196.83, 2367.65, 271714.58, 0.0, 85.52, 0.0, 89524.38, 0.0, 5738.76, 17244.92, 0.0, 0.0, 24447.82, 0.0, 0.0, 42946.57, 60826.29, 119808.62, 0.0, 650.54, 252066.85, 0.0, 0.0, 0.0, 601630.9, 153719.3, 0.0, 0.0, 88093.04, 0.0, 10538.32, 8972.4, 45567.15, 324086.61, 0.0, 191995.28, 42402.19, 0.0, 0.0, 0.0, 0.0, 24199.99, 0.0, 6503.17, 68.32, 6424.6, 39620.01, 39725.54, 37880.03, 0.0, 42305.71, 0.0, 0.0, 0.0, 0.0, 897966.5, 0.0, 195661.68, 27063.53, 4079050.59, 0.0, 1761452.28, 22001.75, 166486.39, 0.0, 67.8, 3540.27, 26821.56, 8404.19]"
989.001040932959,"[1.0, 1.0, 0.0, 1.0, 0.0]","['701', '7A', '7B', '7A', '7B']","[16, 32, 8, 32, 8]","[171594.77, 596.07, 0.0, 836.6, 1002.6]"
989.001040932973,[0.0],['71'],[8],[0.0]
989.001040932997,[0.0],['702'],[1],[0.0]
989.001040932998,[1.0],['7A'],[2],[0.0]
989.001040933007,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","['701', '7A', '7B', '7A', '7B', '71', '702']","[5, 10, 2, 2, 4, 2, 2]","[0.0, 252.76, 0.0, 0.0, 83.02, 0.0, 0.0]"
989.001040933031,[1.0],['701'],[7],[0.0]
989.001040933048,"[1.0, 0.0, 1.0, 0.0]","['701', '702', '701', '702']","[14, 7, 7, 7]","[108.42, 0.0, 0.0, 0.0]"
989.001040933051,[0.0],['71'],[4],[0.0]
989.001040933054,"[1.0, 0.0]","['7A', '7B']","[32, 8]","[215.91, 0.0]"
989.001040933059,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[7, 198, 6]","[0.0, 2327.65, 0.0]"
989.001040933068,"[1.0, 1.0, 0.0, 1.0]","['701', '7A', '7B', '7A']","[8, 48, 8, 8]","[0.0, 407.99, 0.0, 0.0]"
989.001040933069,"[1.0, 0.0]","['7A', '7B']","[76, 32]","[1179.39, 419.74]"
989.001040933072,"[1.0, 0.0, 0.0]","['7A', '7B', '71']","[10, 2, 26]","[249.65, 0.0, 162269.35]"
989.001040933081,"[1.0, 0.0, 1.0, 0.0]","['701', '71', '7A', '7B']","[7, 8, 4, 4]","[0.0, 0.0, 0.0, 0.0]"
989.001040933085,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['701', '7A', '7B', '7A', '7B', '7B', '7B', '7B', '7B', '7A', '7B', '7A', '7B', '7A', '7B', '7A', '7B', '7B', '7A', '7B', '7B', '7B', '7B', '7A']","[3, 3, 4, 2, 4, 2, 4, 4, 6, 26, 12, 32, 18, 2, 22, 2, 4, 10, 2, 4, 2, 4, 4, 12]","[0.0, 0.0, 78.3, 0.0, 75.76, 0.0, 61.09, 338.4, 364.53, 1791.45, 81586.27, 2461.31, 526.04, 0.0, 74603.56, 0.0, 79.81, 60912.3, 0.0, 246.66, 0.0, 77.58, 65.76, 5735.1]"
989.00104093309,"[1.0, 0.0, 1.0, 0.0]","['701', '702', '7A', '7B']","[11, 4, 28, 12]","[1744001.93, 0.0, 1272.43, 105411.01]"
989.001040933096,"[1.0, 0.0]","['701', '71']","[8, 8]","[0.0, 0.0]"
989.001040933103,[1.0],['701'],[16],[499787.4]
989.001040933111,"[1.0, 0.0, 1.0, 0.0]","['701', '702', '7A', '7B']","[6, 24, 30, 5]","[0.0, 264.09, 472.35, 0.0]"
989.001040933115,[1.0],['701'],[8],[2630143.04]
989.001040933121,"[0.0, 1.0, 0.0]","['71', '7A', '7B']","[7, 6, 6]","[0.0, 61.39, 362.94]"
989.001040933174,"[1.0, 0.0]","['83', '84']","[10, 3]","[587.52, 1200.0]"
989.001040933175,"[1.0, 0.0, 1.0, 0.0]","['83', '84', '83', '84']","[18, 1, 2, 2]","[15703.86, 0.0, 0.0, 0.0]"
989.001040933187,"[1.0, 0.0]","['83', '84']","[2, 3]","[0.0, 1200.0]"
989.00104093319,"[1.0, 0.0]","['83', '84']","[8, 3]","[822.58, 1200.0]"
989.001040933198,"[1.0, 0.0]","['83', '84']","[6, 6]","[678.23, 39084.39]"
989.001040933199,"[1.0, 0.0]","['83', '84']","[4, 3]","[316.49, 1200.0]"
989.00104093321,"[1.0, 0.0]","['83', '84']","[16, 3]","[1353.73, 1200.0]"
989.001040933216,"[1.0, 0.0]","['83', '84']","[6, 3]","[849.1, 1200.0]"
989.001040933231,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","['82', '81', '81', '81', '81', '81', '81', '81', '83', '84']","[4, 52, 92, 108, 8, 16, 20, 136, 12, 3]","[0.0, 1825.86, 2953.37, 3881.51, 164.36, 436.46, 815.5, 37853.21, 789.6, 1200.0]"
989.001040933241,"[0.0, 1.0]","['82', '83']","[4, 2]","[0.0, 0.0]"
989.001040933253,"[0.0, 1.0, 0.0, 1.0, 0.0]","['82', '81', '84', '83', '84']","[4, 4, 1, 2, 2]","[0.0, 0.0, 0.0, 0.0, 0.0]"
989.001040933254,"[1.0, 0.0]","['83', '84']","[6, 3]","[468.63, 1200.0]"
989.001040933256,"[0.0, 1.0, 1.0, 0.0]","['82', '81', '83', '84']","[4, 52, 2, 3]","[0.0, 40930.69, 0.0, 1200.0]"
989.001040933259,"[1.0, 0.0]","['7A', '7B']","[35, 5]","[377.32, 0.0]"
989.001040933282,"[1.0, 0.0, 1.0, 1.0]","['7A', '7B', '7A', '7A']","[8, 2, 2, 7]","[205.33, 0.0, 0.0, 1079.0]"
989.001040933286,[1.0],['701'],[8],[0.0]
989.001040933291,[0.0],['71'],[10],[239.36]
989.001040933299,"[1.0, 0.0]","['7A', '7B']","[20, 24]","[369.06, 301.65]"
989.001040933302,"[1.0, 0.0]","['7A', '7B']","[16, 4]","[191.1, 0.0]"
989.001040933307,[1.0],['7A'],[8],[0.0]
989.001040933313,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[8, 28, 7]","[0.0, 262.9, 0.0]"
989.001040933318,"[0.0, 1.0, 0.0, 0.0]","['71', '7A', '7B', '71']","[8, 70, 7, 33]","[0.0, 581.07, 0.0, 18865.23]"
989.001040933329,"[1.0, 0.0, 1.0]","['701', '702', '7A']","[1, 1, 2]","[0.0, 0.0, 0.0]"
989.001040933342,[0.0],['71'],[10],[444.82]
989.001040933345,"[1.0, 0.0]","['701', '71']","[39, 8]","[1099732.71, 0.0]"
989.00104093335,"[0.0, 1.0, 0.0, 1.0, 0.0]","['71', '7A', '7B', '7A', '71']","[4, 12, 2, 2, 3]","[0.0, 354.19, 0.0, 0.0, 0.0]"
989.001040933383,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['702', '71', '7A', '7B', '71', '7A', '7B', '7A', '7B', '7B', '7B', '7B', '7B', '7A']","[1, 36, 3, 3, 12, 8, 3, 1, 1, 2, 4, 2, 2, 7]","[0.0, 10869.73, 0.0, 0.0, 11846.92, 184.08, 182.56, 0.0, 0.0, 119.96, 184.18, 92.8, 63.62, 747.55]"
989.001040933385,[1.0],['701'],[3],[0.0]
989.001040933391,"[1.0, 0.0]","['701', '702']","[2, 7]","[0.0, 1199.81]"
989.001040933394,"[1.0, 0.0, 0.0, 0.0, 0.0]","['7A', '7B', '7B', '7B', '7B']","[7, 7, 42, 21, 21]","[0.0, 0.0, 300.97, 119.34, 123.36]"
989.001040933403,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","['701', '7A', '7B', '702', '7A', '7B', '71']","[7, 35, 7, 5, 4, 4, 5]","[0.0, 249.83, 0.0, 0.0, 0.0, 0.0, 0.0]"
989.001040933419,"[1.0, 0.0]","['7A', '7B']","[54, 30]","[504.29, 253.82]"
989.001040933424,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[6, 7, 7]","[0.0, 0.0, 0.0]"
989.001040933434,"[0.0, 1.0, 0.0]","['702', '7A', '7B']","[24, 14, 7]","[981.85, 80.61, 0.0]"
989.001040933437,[1.0],['701'],[8],[0.0]
989.001040933442,"[0.0, 1.0, 1.0, 0.0]","['702', '701', '7A', '7B']","[1, 1, 28, 16]","[0.0, 0.0, 443.42, 179.95]"
989.001040933443,"[1.0, 0.0, 1.0, 0.0]","['701', '71', '7A', '7B']","[1, 30, 3, 12]","[0.0, 98751.14, 0.0, 179.85]"
989.001040933444,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['702', '7A', '7B', '7A', '7B', '7A', '7B', '7A']","[4, 10, 5, 14, 20, 1, 2, 6]","[377.23, 59.92, 0.0, 374.76, 360874.14, 0.0, 926.1, 307.46]"
989.001040933458,"[1.0, 0.0, 1.0, 0.0, 1.0]","['7A', '7B', '7A', '7B', '701']","[18, 6, 6, 36, 3]","[128.26, 0.0, 0.0, 299.98, 108.58]"
989.001040933462,"[1.0, 1.0, 0.0, 1.0, 0.0]","['701', '7A', '7B', '7A', '7B']","[8, 7, 7, 16, 8]","[0.0, 0.0, 0.0, 220.2, 553.39]"
989.001040933469,"[1.0, 0.0, 1.0, 0.0, 0.0]","['701', '71', '7A', '7B', '71']","[5, 3, 1, 1, 28]","[0.0, 0.0, 0.0, 0.0, 17732.07]"
989.001040933476,[1.0],['701'],[1],[0.0]
989.001040933479,[0.0],['702'],[1],[0.0]
989.001040933498,"[1.0, 0.0, 1.0, 0.0, 0.0]","['701', '702', '7A', '7B', '71']","[7, 7, 12, 6, 2]","[0.0, 0.0, 188.4, 59.89, 0.0]"
989.001040933522,"[1.0, 0.0]","['7A', '7B']","[28, 7]","[244.19, 0.0]"
989.001040933524,"[1.0, 0.0, 1.0, 0.0]","['701', '702', '7A', '7B']","[7, 7, 6, 6]","[0.0, 0.0, 0.0, 0.0]"
989.001040933545,"[1.0, 1.0, 0.0, 0.0]","['701', '7A', '7B', '71']","[43, 12, 8, 48]","[166492.44, 343.39, 59.43, 19967.3]"
989.00104093355,"[0.0, 1.0, 0.0]","['71', '7A', '7B']","[4, 6, 6]","[0.0, 123.62, 128.71]"
989.00104093356,"[1.0, 0.0]","['701', '71']","[1, 8]","[0.0, 40230.98]"
989.001040933577,"[1.0, 1.0, 0.0, 0.0]","['701', '7A', '7B', '702']","[7, 12, 4, 3]","[0.0, 121.35, 0.0, 0.0]"
989.001040933608,"[1.0, 0.0]","['701', '71']","[8, 8]","[0.0, 0.0]"
989.001040933614,"[1.0, 0.0]","['7A', '7B']","[8, 4]","[81.28, 0.0]"
989.001040933636,"[1.0, 0.0, 1.0, 0.0]","['701', '702', '7A', '7B']","[65, 7, 12, 8]","[152897.8, 0.0, 119.7, 283.62]"
989.001040933681,"[1.0, 0.0]","['7A', '7B']","[21, 21]","[120.01, 119.26]"
989.001040933684,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[6, 14, 7]","[0.0, 115.4, 0.0]"
989.001040933685,"[0.0, 1.0, 0.0, 0.0, 0.0]","['702', '7A', '7B', '71', '702']","[5, 8, 2, 34, 2]","[0.0, 189.41, 0.0, 503521.41, 11295.86]"
989.001040933688,"[1.0, 0.0]","['7A', '7B']","[27, 3]","[991.9, 0.0]"
989.001040933697,"[1.0, 1.0]","['701', '7A']","[1, 10]","[0.0, 291.66]"
989.001040933704,"[1.0, 0.0, 1.0, 0.0]","['701', '702', '7A', '7B']","[2, 1, 4, 4]","[26126.36, 0.0, 0.0, 0.0]"
989.001040933732,"[0.0, 1.0, 0.0]","['71', '7A', '7B']","[8, 8, 4]","[0.0, 686.07, 0.0]"
989.001040933734,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[7, 12, 4]","[0.0, 120.77, 0.0]"
989.001040933745,"[1.0, 0.0]","['7A', '7B']","[14, 7]","[90.55, 0.0]"
989.001040933774,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['21', '202', '201', '202', '201', '202', '201']","[1, 2, 4, 4, 2, 2, 3]","[0.0, 0.0, 41.72, 32652.31, 0.0, 0.0, 680862.83]"
989.001040933782,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 2, 1]","[0.0, 0.0, 93.1, 0.0]"
989.001040933785,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.00104093379,[1.0],['302'],[10],[43.12]
989.001040933803,[1.0],['302'],[28],[15794.84]
989.001040933851,"[1.0, 0.0, 1.0, 0.0, 1.0]","['302', '301', '302', '301', '302']","[104, 4, 4, 8, 5]","[642528.02, 0.0, 0.0, 3.69, 343954.76]"
989.001040933856,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['302', '301', '302', '301', '302', '301', '302', '301']","[72, 4, 456, 8, 36, 12, 28, 8]","[176308.17, 0.0, 532181.75, 285.62, 7770.42, 334.97, 53389.67, 48.33]"
989.001040933872,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['11', '12', '11', '12', '11', '12', '11']","[6, 6, 6, 3, 6, 3, 3]","[525.93, 344.9, 1046.68, 0.0, 48658.49, 0.0, 0.0]"
989.001040933874,[0.0],['12'],[23],[41124403.33]
989.001040933876,"[0.0, 1.0, 0.0]","['12', '11', '12']","[3, 15, 3]","[0.0, 1794.36, 0.0]"
989.001040933925,"[0.0, 1.0]","['12', '11']","[3, 3]","[0.0, 0.0]"
989.001040933961,[1.0],['401'],[2],[0.0]
989.001040933976,"[0.0, 1.0]","['402', '401']","[2, 2]","[0.0, 0.0]"
989.001040933982,"[0.0, nan]","['402', '44']","[4, 78]","[0.0, 1399524.09]"
989.001040934002,"[1.0, 0.0]","['302', '301']","[5, 5]","[0.0, 0.0]"
989.001040934004,[1.0],['401'],[2],[0.0]
989.001040934008,"[1.0, 0.0]","['401', '402']","[5, 10]","[0.0, 8787.49]"
989.001040934018,"[1.0, 0.0, 1.0]","['401', '402', '401']","[12, 10, 6]","[36124.12, 55951.25, 14814.21]"
989.001040934021,"[0.0, 1.0]","['402', '401']","[6, 2]","[45993914.06, 0.0]"
989.001040934024,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['402', '401', '402', '401', '402', '401', '402']","[20, 8, 4, 2, 6, 2, 2]","[20927.78, 4146.79, 0.0, 0.0, 22281.95, 0.0, 0.0]"
989.001040934025,"[0.0, 1.0, 0.0, 1.0]","['402', '401', '402', '401']","[6, 2, 4, 2]","[46011957.81, 0.0, 6725.4, 0.0]"
989.001040934027,"[0.0, 1.0]","['402', '401']","[2, 2]","[0.0, 0.0]"
989.001040934029,"[0.0, 1.0, nan, nan, nan, nan, nan, nan, nan]","['402', '401', '44', '45', '44', '45', '44', '45', '44']","[2, 2, 5, 11, 10, 10, 5, 10, 9]","[0.0, 0.0, 0.0, 43132.28, 591880.43, 298.03, 0.0, 155.72, 587753.7]"
989.001040934047,"[0.0, 1.0]","['402', '401']","[8, 4]","[48182285.29, 0.0]"
989.001040934052,[0.0],['402'],[1],[0.0]
989.001040934055,"[0.0, 1.0]","['402', '401']","[2, 2]","[0.0, 0.0]"
989.00104093407,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[8, 32, 8]","[0.0, 188.45, 0.0]"
989.001040934078,[1.0],['701'],[7],[0.0]
989.001040934081,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","['701', '7A', '7B', '7A', '7B', '71', '702']","[8, 28, 7, 12, 61, 3, 8]","[0.0, 191.16, 0.0, 177.4, 1003701.34, 0.0, 2.22]"
989.001040934148,"[1.0, 1.0, 0.0, 1.0, 0.0]","['701', '7A', '7B', '7A', '71']","[3, 7, 1, 1, 6]","[0.0, 389.61, 0.0, 0.0, 836.95]"
989.00104093415,"[1.0, 1.0]","['701', '7A']","[32, 16]","[195425.17, 61.8]"
989.001040934164,[nan],['44'],[2],[0.0]
989.001040934171,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['402', '401', '302', '301', '302', '301', '302', '301', '302', '301', '302', '301', '302', '301', '302', '301', '302', '301', '302', '301', '302', '301', '302']","[6, 6, 5, 35, 35, 40, 105, 80, 20, 40, 20, 85, 20, 144, 20, 10, 10, 205, 20, 190, 20, 50, 6]","[76171.87, 78731.09, 0.0, 3800368.62, 5248.75, 6382.38, 19823.67, 13482.44, 289.43, 4571.02, 82.1, 2914.01, 195.66, 77203.22, 641.16, 5.0, 224.87, 47793.18, 11151.38, 45517.27, 40105.48, 12565.22, 402.77]"
989.001040934188,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","['44', '45', '44', '45', '45', '44', '45', '45', '45', '45', '44', '45', '45', '44', '45', '44', '45', '44', '45', '44']","[34, 5, 5, 10, 70, 5, 25, 20, 5, 45, 10, 15, 10, 9, 36, 8, 4, 12, 8, 4]","[31929391.17, 0.0, 0.0, 1128.91, 10457.91, 0.0, 2068.14, 6901.36, 0.0, 11012.53, 53952.76, 252.31, 221.6, 561353.24, 2397.54, 1027.33, 0.0, 1140.47, 119.42, 0.0]"
989.001040934189,[0.0],['402'],[6],[1541.93]
989.001040934207,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, nan, nan, nan, nan]","['402', '401', '402', '401', '402', '401', '44', '45', '45', '44']","[15, 8, 28, 4, 3, 3, 5, 6, 12, 10]","[44297314.09, 87.89, 10010.65, 0.0, 0.0, 0.0, 0.0, 0.0, 150.35, 37918.67]"
989.00104093421,"[0.0, 1.0, 0.0, nan, 0.0, 1.0]","['402', '401', '402', '44', '402', '401']","[4, 8, 8, 1, 10, 3]","[0.0, 47.06, 62117.39, 0.0, 0.0, 0.0]"
989.001040934235,[nan],['44'],[6],[349289.28]
989.001040934241,"[0.0, 1.0]","['402', '401']","[2, 2]","[0.0, 0.0]"
989.001040934242,"[0.0, 1.0, nan]","['402', '401', '41']","[10, 5, 2]","[69833.82, 0.0, 0.0]"
989.001040934266,"[1.0, 1.0, 0.0, 1.0, 0.0]","['21', '202', '201', '202', '201']","[1, 2, 4, 2, 2]","[0.0, 0.0, 114.28, 0.0, 0.0]"
989.001040934283,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001040934285,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.00104093429,"[1.0, 0.0]","['202', '201']","[4, 2]","[65513.26, 0.0]"
989.001040934299,"[1.0, 0.0]","['21', '201']","[1, 3]","[0.0, 0.0]"
989.001040934347,"[1.0, 0.0]","['302', '301']","[20, 4]","[227661.3, 0.0]"
989.001040934371,"[0.0, 1.0, 0.0]","['12', '11', '12']","[5, 10, 5]","[0.0, 86968.11, 0.0]"
989.001040934391,"[0.0, 1.0, 0.0, 1.0]","['12', '11', '12', '11']","[22, 26, 4, 4]","[0.0, 43270165.22, 0.0, 0.0]"
989.001040934392,"[0.0, 1.0, 0.0]","['12', '11', '12']","[6, 3, 3]","[2791.67, 0.0, 0.0]"
989.001040934393,[0.0],['12'],[4],[0.0]
989.001040934409,"[1.0, 0.0]","['11', '12']","[7, 7]","[0.0, 0.0]"
989.001040934448,"[1.0, 0.0, 1.0]","['11', '12', '11']","[21, 4, 4]","[0.0, 0.0, 0.0]"
989.001040934451,"[0.0, 1.0, 0.0]","['12', '11', '12']","[63, 28, 3]","[80942.07, 44846548.45, 0.0]"
989.001040934462,[1.0],['11'],[12],[283608.59]
989.001040934471,"[0.0, 1.0, 0.0]","['12', '11', '12']","[22, 10, 20]","[0.0, 0.0, 3596.82]"
989.001040934476,"[1.0, 0.0, 1.0]","['11', '12', '11']","[22, 22, 28]","[0.0, 0.0, 44963376.2]"
989.00104093454,"[0.0, 1.0, 0.0, 1.0, 0.0]","['12', '11', '12', '11', '12']","[22, 44, 69, 9, 3]","[0.0, 309.45, 40673534.06, 430.77, 0.0]"
989.001040934542,"[1.0, 0.0]","['11', '12']","[6, 3]","[183.83, 0.0]"
989.001040934547,"[1.0, 0.0]","['11', '12']","[16, 4]","[28403.62, 0.0]"
989.00104093456,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","['701', '7A', '7B', '7A', '7B', '71']","[6, 54, 558, 141, 3, 6]","[0.0, 579.87, 44816.96, 62458.53, 0.0, 4193.6]"
